OG	Name.AAUR	Sociality.AAUR	antTPM.AAUR	headTPM.AAUR	dufTPM.AAUR	abdTPM.AAUR	Name.APUR	Sociality.APUR	antTPM.APUR	headTPM.APUR	dufTPM.APUR	abdTPM.APUR	Name.LCAL	Sociality.LCAL	antTPM.LCAL	headTPM.LCAL	dufTPM.LCAL	abdTPM.LCAL	Name.LFIG	Sociality.LFIG	antTPM.LFIG	headTPM.LFIG	dufTPM.LFIG	abdTPM.LFIG	Name.LLEU	Sociality.LLEU	antTPM.LLEU	headTPM.LLEU	dufTPM.LLEU	abdTPM.LLEU	Name.LMAR	Sociality.LMAR	antTPM.LMAR	headTPM.LMAR	dufTPM.LMAR	abdTPM.LMAR	Name.LPAU	Sociality.LPAU	antTPM.LPAU	headTPM.LPAU	dufTPM.LPAU	abdTPM.LPAU	Name.LVIE	Sociality.LVIE	antTPM.LVIE	headTPM.LVIE	dufTPM.LVIE	abdTPM.LVIE	TPMmax.8sp	TPMmax.4social	TPMmax.4solitary	tau.8sp4tissues	tau.4soc4tissues	tau.4sol4tissues
OG_16889	AAUR_07762-RA	soc	2.793	5.4468	7.163	3.3045	APUR_00779-RA	sol	6.0471	4.1498	10.9481	4.5933	LCAL_02715-RA	soc	6.3654	6.6557	5.2393	3.7552	LFIG_03080-RA	sol	7.2813	8.2953	13.7755	8.0286	LLEU_02033-RA	sol	9.1839	10.5885	10.1658	5.0715	LMAR_10332-RA	soc	10.4908	5.8426	6.6002	6.6812	LPAU_00711-RA	soc	9.0561	8.3665	2.8994	5.7215	LVIE_09081-RA	sol	8.3829	3.7185	17.9219	5.8116	17.9219	10.4908	17.9219	0.6177	0.4542	0.5683
OG_14016	AAUR_01731-RA	soc	10.7942	18.7971	31.931	22.0321	APUR_05345-RA	sol	7.2994	14.9302	7.7449	11.186	LCAL_01248-RA	soc	11.0307	19.55	32.8983	21.0342	LFIG_01862-RA	sol	14.8913	32.3418	38.4804	33.7181	LLEU_03176-RA	sol	9.7808	24.3905	14.6129	27.285	LMAR_00255-RA	soc	9.2631	11.0321	37.2996	15.9889	LPAU_05345-RA	soc	15.7728	20.9194	40.145	28.5929	LVIE_03225-RA	sol	12.3172	25.4788	44.24	22.614	44.24	40.145	44.24	0.5303	0.4903	0.5523
OG_13443	AAUR_08852-RA	soc	69.3728	74.3309	120.0448	111.4065	APUR_07866-RA	sol	97.3742	72.0898	118.3008	103.4354	LCAL_09043-RA	soc	114.8685	104.2331	150.2977	125.6462	LFIG_09354-RA	sol	132.9117	119.5089	99.2123	124.6398	LLEU_08737-RA	sol	82.3914	69.6349	115.1936	166.6642	LMAR_06512-RA	soc	127.8877	123.5034	111.9215	127.2655	LPAU_08918-RA	soc	89.9468	134.2144	170.1006	132.7643	LVIE_05948-RA	sol	100.4039	93.4795	87.3165	153.6964	170.1006	170.1006	166.6642	0.345	0.3268	0.3722
OG_16685	AAUR_04714-RA	soc	392.7367	439.2484	0.6574	41.3504	APUR_00954-RA	sol	494.7597	293.4903	0.4132	52.1098	LCAL_02621-RA	soc	9.8153	27.0183	0.2182	1.8343	LFIG_02978-RA	sol	95.2678	45.1742	1.4609	3.7702	LLEU_02718-RA	sol	360.278	271.806	0.0268	10.2875	LMAR_10767-RA	soc	2.695	37.0226	1.8098	4.3529	LPAU_00608-RA	soc	208.4021	72.7201	0.0959	4.1361	LVIE_08986-RA	sol	128.9759	169.5819	0.1128	5.4047	494.7597	439.2484	494.7597	0.8251	0.8778	0.8062
OG_15567	AAUR_05934-RA	soc	44.9947	52.4683	62.7931	44.565	APUR_02984-RA	sol	36.2337	40.6898	46.839	34.769	LCAL_02808-RA	soc	38.3317	50.5336	68.5067	48.9955	LFIG_04877-RA	sol	20.2311	29.6186	50.4134	23.1087	LLEU_05941-RA	sol	32.3754	57.8924	58.7119	40.965	LMAR_11165-RA	soc	29.4688	33.6137	34.8765	33.9129	LPAU_03986-RA	soc	32.5722	42.6612	56.3161	41.411	LVIE_02686-RA	sol	45.1087	49.4327	82.0528	31.4239	82.0528	68.5067	82.0528	0.4835	0.3699	0.5143
OG_15694	AAUR_10812-RA	soc	15.3823	13.8997	8.2108	9.0459	APUR_05843-RA	sol	17.4654	14.5598	6.9216	10.5213	LCAL_10131-RA	soc	17.8149	18.5861	10.2259	12.5693	LFIG_10951-RA	sol	16.9341	12.2569	13.1773	9.9957	LLEU_09951-RA	sol	17.0043	13.8115	14.8069	10.6856	LMAR_04846-RA	soc	22.0194	16.8394	12.6938	14.4699	LPAU_11112-RA	soc	16.7907	15.9495	14.1263	11.4581	LVIE_07012-RB	sol	17.9548	15.8549	13.9985	11.9765	22.0194	22.0194	17.9548	0.3759	0.3701	0.2575
OG_10654	AAUR_04931-RA	soc	49.3128	20.5871	21.6963	19.2306	APUR_08919-RA	sol	46.8466	16.4403	22.1693	21.1756	LCAL_03677-RA	soc	23.6013	8.4071	5.5008	5.8047	LFIG_05864-RA	sol	27.2491	13.852	27.7468	13.7676	LLEU_04311-RA	sol	28.359	14.8176	7.858	10.4141	LMAR_02315-RA	soc	16.5177	9.4679	17.2455	4.0184	LPAU_07107-RA	soc	13.1604	4.0481	6.4848	3.3228	LVIE_03819-RA	sol	29.054	14.4856	16.2241	10.2483	49.3128	49.3128	46.8466	0.6731	0.7579	0.6103
OG_11125	AAUR_09261-RA	soc	38.4351	34.7567	19.3103	9.3476	APUR_07482-RA	sol	4.9697	2.4693	5.0419	0.2641	LCAL_08865-RA	soc	0.6914	0.0956	1.0741	0.4173	LFIG_09163-RA	sol	6.2782	3.4542	7.9866	1.4345	LLEU_08730-RA	sol	1.1367	0.4303	4.0982	0.5379	LMAR_06789-RA	soc	1.4798	0.2386	4.491	0.2829	LPAU_08715-RA	soc	1.9118	1.3818	8.8173	2.6729	LVIE_06168-RA	sol	2.4445	0.8886	25.5596	1.1372	38.4351	38.4351	25.5596	0.8698	0.8491	0.889
OG_15429	AAUR_05595-RB	soc	26.6853	23.8088	25.1123	24.2397	APUR_02625-RA	sol	16.0565	22.8319	21.3461	18.9392	LCAL_02990-RA	soc	19.1031	33.4439	31.1989	28.6099	LFIG_07287-RA	sol	15.262	14.846	30.161	17.6523	LLEU_06020-RA	sol	12.0959	17.4189	17.1317	22.6258	LMAR_09040-RA	soc	37.0063	58.2945	28.8383	42.364	LPAU_07727-RA	soc	23.1992	30.635	22.8168	29.2034	LVIE_04813-RA	sol	29.7609	26.0375	33.6894	27.8469	58.2945	58.2945	33.6894	0.5739	0.5125	0.3865
OG_10605	AAUR_02382-RA	soc	19.4865	1.3159	1.094	1.3853	APUR_01679-RA	sol	4.7308	0	2.6039	0.6225	LCAL_10516-RA	soc	25.2321	2.4454	9.3597	1.756	LFIG_07125-RA	sol	6.0095	2.8386	4.9562	1.6945	LLEU_08302-RA	sol	18.5039	0.7164	3.545	1.099	LMAR_08612-RA	soc	10.5684	3.6306	8.4117	2.5403	LPAU_10806-RA	soc	7.7665	0.7728	2.3502	3.0828	LVIE_09587-RA	sol	12.4105	10.869	11.5201	0.0084	25.2321	25.2321	18.5039	0.7979	0.7993	0.7708
OG_11683	AAUR_03812-RA	soc	18.9952	13.4296	14.2291	12.5381	APUR_10171-RA	sol	14.0798	13.5448	7.0755	9.5627	LCAL_04715-RA	soc	17.0782	19.626	7.5292	11.2086	LFIG_01307-RA	sol	13.2735	19.1914	6.2086	8.9554	LLEU_01276-RA	sol	7.9061	24.1816	8.5267	3.7656	LMAR_05307-RA	soc	19.8825	22.57	5.2034	10.0812	LPAU_02631-RA	soc	16.5129	19.6486	9.71	5.9411	LVIE_07055-RA	sol	10.9813	17.5293	2.7092	4.0245	24.1816	22.57	24.1816	0.5044	0.4045	0.5938
OG_12650	AAUR_00742-RA	soc	69.1987	15.1847	33.8479	18.9013	APUR_03205-RA	sol	59.1823	12.6834	14.766	27.7432	LCAL_06181-RA	soc	50.5009	17.2525	47.6468	32.7941	LFIG_11333-RA	sol	60.2804	12.6703	21.6698	24.1297	LLEU_00740-RA	sol	47.8465	13.8286	18.4266	22.54	LMAR_08175-RA	soc	43.7987	20.9837	9.4749	19.5376	LPAU_03336-RA	soc	69.4887	19.6045	192.8392	44.1975	LVIE_10345-RA	sol	55.0242	9.8784	55.7427	11.2681	192.8392	192.8392	60.2804	0.8361	0.8229	0.5494
OG_13934	AAUR_01554-RA	soc	105.7091	164.8984	64.0052	69.8253	APUR_05122-RA	sol	44.8971	68.2576	181.2561	59.217	LCAL_01716-RA	soc	75.3082	127.622	60.5279	124.7874	LFIG_01624-RA	sol	66.4308	115.5951	66.0095	95.0946	LLEU_03056-RA	sol	87.7136	117.0437	104.9012	85.3179	LMAR_00481-RA	soc	61.3212	57.1856	62.6323	96.8318	LPAU_05899-RA	soc	89.5366	127.622	75.7708	92.4724	LVIE_02849-RA	sol	89.0482	128.2765	122.6258	62.3736	181.2561	164.8984	181.2561	0.5072	0.478	0.5171
OG_12744	AAUR_13219-RA	soc	0	1.899	0.2628	85.3179	APUR_02955-RA	sol	3.5723	21.1863	3.3653	42.9334	LCAL_02924-RA	soc	1.0992	3.0709	1.697	49.5495	LFIG_07219-RA	sol	11.0005	10.6384	14.6388	84.7338	LLEU_06161-RA	sol	2.046	4.2055	0.7127	19.216	LMAR_08977-RA	soc	6.2192	7.4059	1.2882	40.2031	LPAU_07768-RA	soc	11.0202	1.4772	8.5361	36.018	LVIE_05292-RA	sol	0.8239	4.3803	1.3534	113.9785	113.9785	85.3179	113.9785	0.8642	0.8674	0.8685
OG_15405	AAUR_05552-RB	soc	43.1746	77.2898	68.434	59.217	APUR_02575-RA	sol	64.7726	92.859	26.4454	70.3807	LCAL_03079-RA	soc	38.2526	33.0077	36.3966	26.1118	LFIG_07383-RA	sol	78.0035	51.4368	55.1982	38.8051	LLEU_06431-RB	sol	53.4025	88.4354	54.4245	41.5064	LMAR_09127-RA	soc	46.9073	64.3783	46.5253	40.9479	LPAU_07632-RA	soc	45.4448	47.6021	41.3046	25.4512	LVIE_04725-RA	sol	42.008	63.9194	72.1708	32.5404	92.859	77.2898	92.859	0.4532	0.428	0.4016
OG_17814	AAUR_05729-RB	soc	22.5756	16.7445	18.4581	18.124	APUR_02747-RA	sol	31.5257	12.833	29.8201	17.5623	LCAL_03302-RA	soc	27.1024	21.6098	16.9829	24.0801	LFIG_07603-RA	sol	24.3889	15.5493	27.8417	14.1369	LLEU_06538-RA	sol	25.5614	16.6717	26.812	30.7433	LMAR_07223-RA	soc	22.3657	22.6824	34.279	18.2375	LPAU_07401-RA	soc	25.275	23.1686	21.6532	21.5582	LVIE_04380-RA	sol	30.772	23.2211	19.0022	18.124	34.279	34.279	31.5257	0.3552	0.3765	0.2957
OG_10412	AAUR_08212-RA	soc	53.64	38.7975	17.7865	19.1282	APUR_06676-RA	sol	33.6952	40.5925	17.0604	19.8861	LCAL_11266-RA	soc	38.4968	74.431	15.4626	40.9134	LFIG_08780-RB	sol	219.0582	335.5057	18.3357	107.7028	LLEU_07569-RD	sol	42.2665	105.0602	19.4218	55.6608	LMAR_02489-RA	soc	47.2466	167.7308	8.8403	59.5036	LPAU_18410-RA	soc	143.174	130.7261	69.9241	83.0024	LVIE_02373-RA	sol	27.0043	42.15	12.1604	12.2401	335.5057	167.7308	335.5057	0.8288	0.6657	0.8465
OG_15490	AAUR_05756-RA	soc	5.8954	8.2841	4.8885	7.5925	APUR_02772-RA	sol	11.1889	14.1251	9.6742	17.2068	LCAL_03363-RA	soc	8.6297	12.2798	10.7017	11.186	LFIG_07669-RA	sol	9.131	12.5459	16.2521	17.3014	LLEU_06219-RA	sol	9.3266	9.189	15.5617	8.6504	LMAR_07289-RA	soc	15.0441	10.6015	9.2717	8.8057	LPAU_07329-RA	soc	8.3123	8.4024	8.194	10.0994	LVIE_04316-RA	sol	8.1226	8.8812	18.2397	14.3056	18.2397	15.0441	18.2397	0.417	0.41	0.3367
OG_14067	AAUR_11084-RA	soc	25.5525	12.7859	0.8342	3.6251	APUR_07082-RA	sol	20.8997	13.1769	1.2249	0.9832	LCAL_01942-RA	soc	23.9612	5.658	3.4932	4.3641	LFIG_04226-RA	sol	22.4022	12.922	3.3454	4.2098	LLEU_10496-RA	sol	20.3971	11.9464	3.3616	1.5128	LMAR_11088-RA	soc	11.0138	6.2834	8.5341	3.6434	LPAU_04589-RA	soc	22.8145	12.622	2.9591	3.8511	LVIE_09811-RA	sol	27.4136	20.0657	2.6272	2.1629	27.4136	25.5525	27.4136	0.6549	0.6701	0.6565
OG_13791	AAUR_01233-RA	soc	15.3159	47.6021	8.8561	15.2263	APUR_04720-RA	sol	22.8626	59.5028	23.8272	30.0001	LCAL_01664-RA	soc	3.4862	33.2111	4.3252	46.4733	LFIG_02082-RA	sol	2.3518	29.2612	4.1683	18.2317	LLEU_03630-RA	sol	6.856	31.4845	4.7857	13.9166	LMAR_07490-RA	soc	2.1172	6.1069	9.3802	19.8943	LPAU_05798-RA	soc	0.7375	10.9128	1.2492	26.8557	LVIE_05049-RB	sol	3.4767	32.0526	2.0355	12.1667	59.5028	47.6021	59.5028	0.7348	0.7141	0.7339
OG_18471	AAUR_01599-RA	soc	1.2966	2.9933	0.6067	1.7179	APUR_05078-RA	sol	16.4578	15.5771	3.251	6.9974	LCAL_01452-RA	soc	24.4231	39.5189	18.8337	32.5252	LFIG_02284-RA	sol	31.5345	32.9513	35.2987	25.14	LLEU_03020-RA	sol	20.9301	12.0587	16.5522	29.7246	LMAR_07529-RA	soc	30.4411	17.2953	7.9245	13.9955	LPAU_01159-RA	soc	27.8984	17.8278	4.1164	13.9335	LVIE_04686-RA	sol	9.8871	4.9551	16.7258	21.5437	39.5189	39.5189	35.2987	0.5793	0.6359	0.5009
OG_14002	AAUR_01706-RA	soc	24.3049	18.2959	14.9885	13.3005	APUR_05227-RA	sol	23.0173	29.0277	13.5363	20.5383	LCAL_01838-RA	soc	17.6444	22.1651	29.7713	21.947	LFIG_01482-RA	sol	19.6439	21.7026	11.6208	25.8066	LLEU_03335-RA	sol	16.2586	13.9679	15.4465	33.8185	LMAR_00074-RA	soc	21.2127	13.0394	12.3107	18.0094	LPAU_05581-RA	soc	14.4095	12.9107	12.6473	13.7931	LVIE_03098-RA	sol	16.0261	15.1407	12.6189	24.541	33.8185	29.7713	33.8185	0.4662	0.438	0.4502
OG_15942	AAUR_06493-RB	soc	1.3236	6.4368	0.6337	1.4414	APUR_04257-RA	sol	1.1997	27.8415	2.463	10.6733	LCAL_07476-RA	soc	0.8494	8.1473	0.4827	2.2653	LFIG_04171-RB	sol	1.2602	1.1389	2.1186	12.0948	LLEU_06929-RA	sol	1.5863	21.421	0.6617	24.7448	LMAR_01793-RA	soc	1.6769	5.552	0	3.556	LPAU_09613-RA	soc	0	10.8229	0.7435	6.7088	LVIE_02055-RA	sol	1.9809	3.0748	1.7715	5.2021	27.8415	10.8229	27.8415	0.8354	0.7547	0.7812
OG_16023	AAUR_12211-RA	soc	22.3808	35.6492	25.8811	36.9485	APUR_07459-RA	sol	33.8624	56.1151	44.8325	69.0645	LCAL_09345-RA	soc	18.6603	30.6103	39.0962	43.7905	LFIG_09561-RA	sol	47.3739	62.2802	11.7456	67.0032	LLEU_09380-RA	sol	31.5109	35.9767	32.0362	54.6952	LMAR_08778-RA	soc	31.0108	25.7072	19.0022	72.6034	LPAU_08215-RA	soc	18.2538	42.757	15.2658	60.8014	LVIE_04600-RA	sol	20.8575	50.8572	21.1495	39.4549	72.6034	72.6034	69.0645	0.4914	0.5723	0.4114
OG_15851	AAUR_06288-RA	soc	16.3929	30.0823	45.9284	27.2171	APUR_03877-RA	sol	26.8071	53.62	53.9242	50.536	LCAL_07564-RA	soc	18.5293	36.1305	34.4294	31.615	LFIG_04799-RA	sol	10.1097	20.0284	34.0388	28.244	LLEU_06664-RA	sol	13.4722	17.3601	13.6292	16.0084	LMAR_01877-RA	soc	24.4846	42.9281	104.2908	30.2941	LPAU_09538-RA	soc	19.5763	17.5999	12.7778	11.5818	LVIE_01964-RA	sol	13.8857	28.7998	43.3893	28.6268	104.2908	104.2908	53.9242	0.7365	0.7446	0.5073
OG_15837	AAUR_06276-RA	soc	6.9217	28.8106	46.2242	63.2511	APUR_03864-RA	sol	13.8678	50.9292	77.2167	72.4558	LCAL_07148-RA	soc	9.0524	29.5653	234.5834	142.4921	LFIG_04524-RA	sol	30.772	80.0511	150.7089	103.7893	LLEU_06588-RA	sol	28.7551	32.2213	53.7225	102.1641	LMAR_02149-RA	soc	22.4467	36.7087	68.8418	106.0674	LPAU_09261-RA	soc	8.1091	59.8866	635.4381	143.4016	LVIE_01685-RA	sol	33.2653	11.0971	263.2321	51.9712	635.4381	635.4381	263.2321	0.8902	0.8944	0.7738
OG_17947	AAUR_12364-RA	soc	82.2542	43.5762	31.8007	22.6734	APUR_05598-RA	sol	66.48	67.866	27.122	30.6183	LCAL_02584-RA	soc	72.7738	54.2302	44.7534	34.8274	LFIG_02937-RA	sol	62.5703	61.1531	58.7119	30.0876	LLEU_02679-RA	sol	55.7716	67.3734	35.2632	30.1809	LMAR_02849-RA	soc	114.3229	111.317	41.8005	61.8378	LPAU_00565-RA	soc	57.5848	64.1242	32.8276	23.9962	LVIE_08953-RA	sol	46.3883	78.3331	53.7913	24.4713	114.3229	114.3229	78.3331	0.5551	0.5449	0.3891
OG_12413	AAUR_00124-RA	soc	24.4846	13.4551	25.449	19.2489	APUR_03592-RA	sol	38.8999	14.9341	36.5028	18.0446	LCAL_06009-RA	soc	18.8152	18.2959	20.4058	16.7801	LFIG_03774-RA	sol	21.4959	9.3954	27.0338	9.9792	LLEU_00246-RA	sol	27.0612	16.7205	28.3848	17.253	LMAR_01122-RA	soc	14.9264	21.5106	15.6527	18.0869	LPAU_03530-RA	soc	27.8741	20.1523	25.03	17.9395	LVIE_10302-RA	sol	10.3141	10.5379	9.2105	8.4952	38.8999	27.8741	38.8999	0.5162	0.3058	0.5452
OG_16491	AAUR_04298-RA	soc	142.8567	130.8615	349.9249	222.5735	APUR_01109-RA	sol	134.0231	101.3767	122.0682	201.8542	LCAL_02053-RA	soc	102.682	118.2061	178.2855	150.1061	LFIG_03187-RA	sol	109.1772	109.5307	245.7048	206.8625	LLEU_02119-RA	sol	160.7471	137.2022	192.8392	186.1884	LMAR_10253-RA	soc	160.0063	156.4164	303.0873	191.87	LPAU_00795-RA	soc	119.7793	138.5568	172.6426	202.0996	LVIE_09122-RA	sol	88.6344	120.7036	338.5837	258.4814	349.9249	349.9249	338.5837	0.5203	0.5256	0.5323
OG_13113	AAUR_11513-RA	soc	50.3385	23.6845	42.5969	27.5894	APUR_07232-RA	sol	46.2718	20.7814	47.3222	23.4545	LCAL_05928-RA	soc	59.1437	30.7177	33.3395	32.8499	LFIG_03851-RA	sol	55.6868	22.6824	24.5453	25.5873	LLEU_00889-RA	sol	39.877	39.8783	36.2665	38.1045	LMAR_01208-RA	soc	33.3646	23.6383	32.3082	21.6812	LPAU_03628-RA	soc	45.1897	43.791	41.7154	47.3547	LVIE_10099-RA	sol	65.9847	42.1993	32.2413	30.1052	65.9847	59.1437	65.9847	0.4552	0.4024	0.4696
OG_11797	AAUR_12857-RA	soc	5.9307	1.6235	0	10.0864	APUR_00988-RA	sol	5.5963	8.0251	0.7813	2.4186	LCAL_02153-RA	soc	0.1945	6.6634	0.1434	0.4968	LFIG_02493-RA	sol	1.9059	12.3752	0	0.7049	LLEU_02559-RA	sol	5.0303	3.4828	0.3567	1.4021	LMAR_03282-RA	soc	1.8375	7.6725	0.2847	0.8093	LPAU_00133-RA	soc	1.9611	4.0875	0	0.3123	LVIE_08697-RA	sol	0.4442	1.2052	0	0.707	12.3752	10.0864	12.3752	0.8067	0.7884	0.8273
OG_15721	AAUR_10908-RA	soc	211.9137	144.1677	164.7641	131.7685	APUR_05464-RA	sol	182.0955	195.0725	200.0375	125.5511	LCAL_10225-RA	soc	94.2042	76.932	184.7513	139.4075	LFIG_11044-RA	sol	105.9939	193.6984	103.3464	172.3038	LLEU_10034-RA	sol	262.7113	241.7366	230.8199	188.6079	LMAR_04745-RA	soc	71.8624	39.766	183.9433	116.9199	LPAU_11018-RA	soc	268.272	253.9732	170.5945	241.1339	LVIE_06770-RA	sol	171.1905	148.2206	146.283	108.7871	268.272	268.272	262.7113	0.3985	0.4468	0.3621
OG_18534	AAUR_08297-RA	soc	21.5028	25.8434	39.5281	35.5936	APUR_06578-RA	sol	44.9947	44.7994	61.0963	40.1309	LCAL_08285-RA	soc	25.2358	26.5727	24.1089	20.2562	LFIG_08849-RA	sol	20.6298	22.1351	24.7805	18.7102	LLEU_07636-RA	sol	24.863	23.0419	24.1853	19.8418	LMAR_02428-RA	soc	23.5592	13.1205	26.3727	15.2486	LPAU_11518-RA	soc	20.1657	27.8415	32.7226	25.8605	LVIE_02497-RA	sol	22.4879	21.8526	21.3861	21.2574	61.0963	39.5281	61.0963	0.5783	0.3861	0.5689
OG_16389	AAUR_04100-RA	soc	20.253	17.9115	18.524	20.655	APUR_01511-RA	sol	17.164	11.83	17.9432	18.0128	LCAL_02431-RA	soc	18.2445	18.9744	29.9831	19.9361	LFIG_02775-RA	sol	19.4667	12.1139	16.6761	18.874	LLEU_02297-RA	sol	33.1391	21.0536	22.1305	20.8931	LMAR_03005-RA	soc	24.7867	15.7386	24.9712	15.8507	LPAU_00412-RA	soc	15.3647	11.7494	16.5378	16.3909	LVIE_08796-RA	sol	15.8592	11.7103	12.7414	22.6848	33.1391	29.9831	33.1391	0.45	0.3866	0.4787
OG_15292	AAUR_03247-RA	soc	7.3399	7.2	7.3269	10.0631	APUR_05959-RA	sol	9.1064	7.573	8.6262	10.0524	LCAL_00489-RA	soc	12.9413	8.1579	11.2785	9.9	LFIG_05090-RA	sol	11.7088	10.7304	8.8881	12.0207	LLEU_05328-RA	sol	5.8954	7.494	10.5669	7.8077	LMAR_10113-RA	soc	12.2222	6.7203	9.7696	8.8798	LPAU_10323-RA	soc	9.8998	11.3239	11.1243	11.6929	LVIE_06261-RA	sol	11.0708	10.4053	6.9864	10.3527	12.9413	12.9413	12.0207	0.2717	0.2639	0.2387
OG_16956	AAUR_00111-RA	soc	31.6959	47.8146	24.7209	36.6106	APUR_03580-RA	sol	37.0063	56.321	57.4657	33.1355	LCAL_05994-RA	soc	18.2342	33.9228	8.8597	30.4693	LFIG_03788-RA	sol	13.8595	27.0048	17.0181	26.1268	LLEU_00260-RA	sol	11.0055	15.3256	4.2275	33.8859	LMAR_01134-RA	soc	13.0337	18.092	5.9383	9.5932	LPAU_03543-RA	soc	11.4101	35.089	14.5202	19.8861	LVIE_10024-RA	sol	11.8649	22.976	8.7957	22.8289	57.4657	47.8146	57.4657	0.6063	0.5649	0.604
OG_11754	AAUR_08554-RA	soc	34.7851	32.4642	12.7935	25.0248	APUR_10777-RA	sol	54.145	29.3875	19.5037	43.1004	LCAL_11716-RA	soc	161.1032	67.772	50.8279	69.6006	LFIG_09837-RA	sol	23.1574	23.4312	6.3559	47.0776	LLEU_08994-RA	sol	52.6552	19.4212	5.7266	10.4379	LMAR_11064-RA	soc	22.274	19.1105	24.1917	18.2493	LPAU_08324-RA	soc	21.1659	37.5069	10.391	64.8778	LVIE_04952-RA	sol	27.0789	30.856	13.0069	40.6552	161.1032	161.1032	54.145	0.8084	0.7885	0.5175
OG_16962	AAUR_00162-RA	soc	19.8557	40.6674	0	11.4818	APUR_03503-RA	sol	0.5752	1.2533	0	0.1425	LCAL_09659-RA	soc	1.3253	23.9281	1.3534	0.0053	LFIG_03465-RA	sol	2.4559	55.132	0	3.6887	LLEU_09607-RA	sol	3.5464	5.3862	0	2.5579	LMAR_00815-RA	soc	0.6209	4.2471	0	0.3891	LPAU_06332-RA	soc	6.0793	21.8775	1.5265	0.0078	LVIE_05550-RA	sol	7.6991	142.9306	0.955	2.1414	142.9306	40.6674	142.9306	0.9506	0.848	0.9601
OG_10222	AAUR_07002-RB	soc	30.4988	20.7814	9.3456	47.4331	APUR_09246-RA	sol	23.8572	16.9001	3.4583	24.4859	LCAL_06894-RA	soc	33.4255	24.5123	1253.5593	56.6775	LFIG_00402-RB	sol	128.9759	6.2891	1.4709	11.3101	LLEU_08115-RA	sol	23.6504	11.6459	0.9348	13.1592	LMAR_09795-RA	soc	28.0801	5.8536	4.9098	4.8534	LPAU_02332-RA	soc	60.9127	9.0152	0.7922	4.51	LVIE_11144-RA	sol	170.8688	50.7938	2738.2394	254.8372	2738.2394	1253.5593	2738.2394	0.9725	0.9818	0.9819
OG_16015	AAUR_06647-RA	soc	55.4743	38.0954	34.1893	35.6852	APUR_04076-RA	sol	44.0938	30.1843	27.0044	22.7375	LCAL_07533-RA	soc	51.9976	36.7319	24.6293	36.6535	LFIG_04767-RA	sol	50.6956	21.7456	22.0206	19.7523	LLEU_06694-RA	sol	40.8459	27.3622	29.3906	19.0196	LMAR_01909-RA	soc	48.981	38.8239	27.1855	36.99	LPAU_09510-RA	soc	46.1585	27.1301	26.5997	32.4403	LVIE_01931-RA	sol	41.9424	22.4102	26.8776	17.9607	55.4743	55.4743	50.6956	0.4148	0.3483	0.4564
OG_14681	AAUR_05202-RA	soc	20.5301	21.0366	22.6736	16.1101	APUR_08373-RA	sol	39.6011	41.6716	132.1195	37.0822	LCAL_03579-RA	soc	18.1235	34.2261	22.9301	28.5811	LFIG_06425-RA	sol	37.0063	90.0811	25.5185	78.9286	LLEU_03981-RA	sol	32.8648	38.6602	16.297	34.769	LMAR_09672-RA	soc	21.9807	34.9628	21.0496	38.4853	LPAU_07176-RA	soc	28.1139	38.0954	36.0246	32.1983	LVIE_03904-RA	sol	39.9342	54.7106	30.2691	35.5062	132.1195	38.4853	132.1195	0.7392	0.3129	0.6806
OG_18087	AAUR_04386-RA	soc	6.1708	7.9935	3.4125	6.2466	APUR_01016-RA	sol	6.4489	4.6676	4.3447	9.8335	LCAL_02629-RA	soc	32.7218	12.2214	8.5699	10.4417	LFIG_02986-RA	sol	29.054	6.9448	3.5896	5.0644	LLEU_02725-RA	sol	26.9679	8.4623	7.4157	30.9853	LMAR_10759-RA	soc	21.6256	10.858	4.7164	6.92	LPAU_00615-RA	soc	27.0938	11.7378	11.6208	9.7594	LVIE_08994-RA	sol	23.8089	8.7174	7.846	15.9942	32.7218	32.7218	30.9853	0.6456	0.6753	0.636
OG_13966	AAUR_01648-RA	soc	36.4203	23.7369	24.2606	20.2562	APUR_05283-RA	sol	31.564	14.403	20.0075	14.0352	LCAL_01321-RA	soc	41.2962	30.3654	26.2993	20.2446	LFIG_01941-RA	sol	56.1965	25.7632	38.3367	20.1898	LLEU_03300-RA	sol	26.2393	21.3514	15.7254	14.5668	LMAR_00184-RA	soc	51.8923	34.1367	30.8991	21.5642	LPAU_05258-RA	soc	57.0246	45.0052	33.239	25.3328	LVIE_03302-RA	sol	45.8538	56.0921	32.8697	24.6312	57.0246	57.0246	56.1965	0.478	0.4564	0.5235
OG_14980	AAUR_07177-RA	soc	1.9413	212.8436	4.4141	162.3086	APUR_09098-RA	sol	3.0902	135.5941	10.011	131.0632	LCAL_06481-RA	soc	9.0367	19.3142	6.7561	13.9454	LFIG_00762-RA	sol	37.4873	131.5657	13.4255	84.3161	LLEU_07843-RA	sol	2.0765	106.82	1.3549	65.4806	LMAR_06141-RA	soc	29.0644	2.6625	34.2267	1.8886	LPAU_02102-RA	soc	9.5103	87.6913	5.4936	117.5351	LVIE_10867-RA	sol	15.8435	159.7445	6.6002	90.6215	212.8436	212.8436	159.7445	0.7725	0.8416	0.6514
